,source,destination,fare,tax
209852,IAO,ICY,2000,4
209853,IAO,ICY,2000,4
209854,IAO,ICY,2000,4
209855,IAO,ICY,2000,4
209856,IAO,ICY,2000,4
209857,IAO,ICY,2000,4
209858,IAO,ICY,2000,4
209859,IAO,ICY,2000,4
209860,IAO,ICY,2000,4
209861,IAO,ICY,2000,4
209862,IAO,ICY,2000,4
209863,IAO,ICY,2000,4
209864,IAO,ICY,2000,4
209865,IAO,ICY,2000,4
209866,IAO,ICY,2000,4
209867,IAO,ICY,2000,4
209868,IAO,ICY,2000,4
209869,IAO,ICY,2000,4
209870,IAO,ICY,2000,4
209871,IAO,ICY,2000,4
209872,IAO,ICY,2000,4
209873,IAO,ICY,2000,4
209874,IAO,ICY,2000,4
209875,IAO,ICY,2000,4
209876,IAO,ICY,2000,4
209877,IAO,ICY,2000,4
209878,IAO,ICY,2000,4
209879,IAO,ICY,2000,4
209880,IAO,ICY,2000,4
209881,IAO,ICY,2000,4
209882,IAO,ICY,2000,4
209883,IAO,ICY,2000,4
209884,IAO,ICY,2000,4
209885,IAO,ICY,2000,4
209886,IAO,ICY,2000,4
209887,IAO,ICY,2000,4
209888,IAO,ICY,2000,4
209889,IAO,ICY,2000,4
209890,IAO,ICY,2000,4
209891,IAO,ICY,2000,4
209892,IAO,ICY,2000,4
209893,IAO,ICY,2000,4
209894,IAO,ICY,2000,4
209895,IAO,ICY,2000,4
209896,IAO,ICY,2000,4
209897,IAO,ICY,2000,4
209898,IAO,ICY,2000,4
209899,IAO,ICY,2000,4
209900,IAO,ICY,2000,4
209901,IAO,ICY,2000,4
209902,IAO,ICY,2000,4
209903,IAO,ICY,2000,4
209904,IAO,ICY,2000,4
209905,IAO,ICY,2000,4
209906,IAO,ICY,2000,4
209907,IAO,ICY,2000,4
209908,IAO,ICY,2000,4
209909,IAO,ICY,2000,4
209910,IAO,ICY,2000,4
209911,IAO,ICY,2000,4
209912,IAO,ICY,2000,4
209913,IAO,ICY,2000,4
209914,IAO,ICY,2000,4
209915,IAO,ICY,2000,4
209916,IAO,ICY,2000,4
209917,IAO,ICY,2000,4
209918,IAO,ICY,2000,4
209919,IAO,ICY,2000,4
209920,IAO,ICY,2000,4
209921,IAO,ICY,2000,4
209922,IAO,ICY,2000,4
209923,IAO,ICY,2000,4
209924,IAO,ICY,2000,4
209925,IAO,ICY,2000,4
209926,IAO,ICY,2000,4
209927,IAO,ICY,2000,4
209928,IAO,ICY,2000,4
209929,IAO,ICY,2000,4
209930,IAO,ICY,2000,4
209931,IAO,ICY,2000,4
209932,IAO,ICY,2000,4
209933,IAO,ICY,2000,4
209934,IAO,ICY,2000,4
209935,IAO,ICY,2000,4
209936,IAO,ICY,2000,4
209937,IAO,ICY,2000,4
209938,IAO,ICY,2000,4
209939,IAO,ICY,2000,4
209940,IAO,ICY,2000,4
209941,IAO,ICY,2000,4
209942,IAO,ICY,2000,4
209943,IAO,ICY,2000,4
209944,IAO,ICY,2000,4
209945,IAO,ICY,2000,4
209946,IAO,ICY,2000,4
209947,IAO,ICY,2000,4
209948,IAO,ICY,2000,4
209949,IAO,ICY,2000,4
209950,IAO,ICY,2000,4
209951,IAO,ICY,2000,4
209952,IAO,ICY,2000,4
209953,IAO,ICY,2000,4
209954,IAO,ICY,2000,4
209955,IAO,ICY,2000,4
209956,IAO,ICY,2000,4
209957,IAO,ICY,2000,4
209958,IAO,ICY,2000,4
209959,IAO,ICY,2000,4
209960,IAO,ICY,2000,4
209961,IAO,ICY,2000,4
209962,IAO,ICY,2000,4
209963,IAO,ICY,2000,4
209964,IAO,ICY,2000,4
209965,IAO,ICY,2000,4
209966,IAO,ICY,2000,4
209967,IAO,ICY,2000,4
209968,IAO,ICY,2000,4
209969,IAO,ICY,2000,4
209970,IAO,ICY,2000,4
209971,IAO,ICY,2000,4
209972,IAO,ICY,2000,4
209973,IAO,ICY,2000,4
209974,IAO,ICY,2000,4
209975,IAO,ICY,2000,4
209976,IAO,ICY,2000,4
209977,IAO,ICY,2000,4
209978,IAO,ICY,2000,4
209979,IAO,ICY,2000,4
209980,IAO,ICY,2000,4
209981,IAO,ICY,2000,4
209982,IAO,ICY,2000,4
209983,IAO,ICY,2000,4
209984,IAO,ICY,2000,4
209985,IAO,ICY,2000,4
209986,IAO,ICY,2000,4
209987,IAO,ICY,2000,4
209988,IAO,ICY,2000,4
209989,IAO,ICY,2000,4
209990,IAO,ICY,2000,4
209991,IAO,ICY,2000,4
209992,IAO,ICY,2000,4
209993,IAO,ICY,2000,4
209994,IAO,ICY,2000,4
209995,IAO,ICY,2000,4
209996,IAO,ICY,2000,4
209997,IAO,ICY,2000,4
209998,IAO,ICY,2000,4
209999,IAO,ICY,2000,4
210000,IAO,ICY,2000,4
210001,IAO,ICY,2000,4
210002,IAO,ICY,2000,4
210003,IAO,ICY,2000,4
210004,IAO,ICY,2000,4
210005,IAO,ICY,2000,4
210006,IAO,ICY,2000,4
210007,IAO,ICY,2000,4
210008,IAO,ICY,2000,4
210009,IAO,ICY,2000,4
210010,IAO,ICY,2000,4
210011,IAO,ICY,2000,4
210012,IAO,ICY,2000,4
210013,IAO,ICY,2000,4
210014,IAO,ICY,2000,4
210015,IAO,ICY,2000,4
210016,IAO,ICY,2000,4
210017,IAO,ICY,2000,4
210018,IAO,ICY,2000,4
210019,IAO,ICY,2000,4
210020,IAO,ICY,2000,4
210021,IAO,ICY,2000,4
210022,IAO,ICY,2000,4
210023,IAO,ICY,2000,4
210024,IAO,ICY,2000,4
210025,IAO,ICY,2000,4
210026,IAO,ICY,2000,4
210027,IAO,ICY,2000,4
210028,IAO,ICY,2000,4
210029,IAO,ICY,2000,4
210030,IAO,ICY,2000,4
210031,IAO,ICY,2000,4
210032,IAO,ICY,2000,4
210033,IAO,ICY,2000,4
210034,IAO,ICY,2000,4
210035,IAO,ICY,2000,4
210036,IAO,ICY,2000,4
210037,IAO,ICY,2000,4
210038,IAO,ICY,2000,4
210039,IAO,ICY,2000,4
210040,IAO,ICY,2000,4
210041,IAO,ICY,2000,4
210042,IAO,ICY,2000,4
210043,IAO,ICY,2000,4
210044,IAO,ICY,2000,4
210045,IAO,ICY,2000,4
210046,IAO,ICY,2000,4
210047,IAO,ICY,2000,4
210048,IAO,ICY,2000,4
210049,IAO,ICY,2000,4
210050,IAO,ICY,2000,4
210051,IAO,ICY,2000,4
210052,IAO,ICY,2000,4
210053,IAO,ICY,2000,4
210054,IAO,ICY,2000,4
210055,IAO,ICY,2000,4
210056,IAO,ICY,2000,4
210057,IAO,ICY,2000,4
210058,IAO,ICY,2000,4
210059,IAO,ICY,2000,4
210060,IAO,ICY,2000,4
210061,IAO,ICY,2000,4
210062,IAO,ICY,2000,4
210063,IAO,ICY,2000,4
210064,IAO,ICY,2000,4
210065,IAO,ICY,2000,4
210066,IAO,ICY,2000,4
210067,IAO,ICY,2000,4
210068,IAO,ICY,2000,4
210069,IAO,ICY,2000,4
210070,IAO,ICY,2000,4
210071,IAO,ICY,2000,4
210072,IAO,ICY,2000,4
210073,IAO,ICY,2000,4
210074,IAO,ICY,2000,4
210075,IAO,ICY,2000,4
210076,IAO,ICY,2000,4
210077,IAO,ICY,2000,4
210078,IAO,ICY,2000,4
210079,IAO,ICY,2000,4
210080,IAO,ICY,2000,4
210081,IAO,ICY,2000,4
210082,IAO,ICY,2000,4
210083,IAO,ICY,2000,4
210084,IAO,ICY,2000,4
210085,IAO,ICY,2000,4
210086,IAO,ICY,2000,4
210087,IAO,ICY,2000,4
210088,IAO,ICY,2000,4
210089,IAO,ICY,2000,4
210090,IAO,ICY,2000,4
210091,IAO,ICY,2000,4
210092,IAO,ICY,2000,4
210093,IAO,ICY,2000,4
210094,IAO,ICY,2000,4
210095,IAO,ICY,2000,4
210096,IAO,ICY,2000,4
210097,IAO,ICY,2000,4
210098,IAO,ICY,2000,4
210099,IAO,ICY,2000,4
210100,IAO,ICY,2000,4
210101,IAO,ICY,2000,4
210102,IAO,ICY,2000,4
210103,IAO,ICY,2000,4
210104,IAO,ICY,2000,4
210105,IAO,ICY,2000,4
210106,IAO,ICY,2000,4
210107,IAO,ICY,2000,4
210108,IAO,ICY,2000,4
210109,IAO,ICY,2000,4
210110,IAO,ICY,2000,4
210111,IAO,ICY,2000,4
210112,IAO,ICY,2000,4
210113,IAO,ICY,2000,4
210114,IAO,ICY,2000,4
210115,IAO,ICY,2000,4
210116,IAO,ICY,2000,4
210117,IAO,ICY,2000,4
210118,IAO,ICY,2000,4
210119,IAO,ICY,2000,4
210120,IAO,ICY,2000,4
210121,IAO,ICY,2000,4
210122,IAO,ICY,2000,4
210123,IAO,ICY,2000,4
210124,IAO,ICY,2000,4
210125,IAO,ICY,2000,4
210126,IAO,ICY,2000,4
210127,IAO,ICY,2000,4
210128,IAO,ICY,2000,4
210129,IAO,ICY,2000,4
210130,IAO,ICY,2000,4
210131,IAO,ICY,2000,4
210132,IAO,ICY,2000,4
210133,IAO,ICY,2000,4
210134,IAO,ICY,2000,4
210135,IAO,ICY,2000,4
210136,IAO,ICY,2000,4
210137,IAO,ICY,2000,4
210138,IAO,ICY,2000,4
210139,IAO,ICY,2000,4
210140,IAO,ICY,2000,4
210141,IAO,ICY,2000,4
210142,IAO,ICY,2000,4
210143,IAO,ICY,2000,4
210144,IAO,ICY,2000,4
210145,IAO,ICY,2000,4
210146,IAO,ICY,2000,4
210147,IAO,ICY,2000,4
210148,IAO,ICY,2000,4
210149,IAO,ICY,2000,4
210150,IAO,ICY,2000,4
210151,IAO,ICY,2000,4
210152,IAO,ICY,2000,4
210153,IAO,ICY,2000,4
210154,IAO,ICY,2000,4
210155,IAO,ICY,2000,4
210156,IAO,ICY,2000,4
210157,IAO,ICY,2000,4
210158,IAO,ICY,2000,4
210159,IAO,ICY,2000,4
210160,IAO,ICY,2000,4
210161,IAO,ICY,2000,4
210162,IAO,ICY,2000,4
210163,IAO,ICY,2000,4
210164,IAO,ICY,2000,4
210165,IAO,ICY,2000,4
210166,IAO,ICY,2000,4
210167,IAO,ICY,2000,4
210168,IAO,ICY,2000,4
210169,IAO,ICY,2000,4
210170,IAO,ICY,2000,4
210171,IAO,ICY,2000,4
210172,IAO,ICY,2000,4
210173,IAO,ICY,2000,4
210174,IAO,ICY,2000,4
210175,IAO,ICY,2000,4
210176,IAO,ICY,2000,4
210177,IAO,ICY,2000,4
210178,IAO,ICY,2000,4
210179,IAO,ICY,2000,4
210180,IAO,ICY,2000,4
210181,IAO,ICY,2000,4
210182,IAO,ICY,2000,4
210183,IAO,ICY,2000,4
210184,IAO,ICY,2000,4
210185,IAO,ICY,2000,4
210186,IAO,ICY,2000,4
210187,IAO,ICY,2000,4
210188,IAO,ICY,2000,4
210189,IAO,ICY,2000,4
210190,IAO,ICY,2000,4
210191,IAO,ICY,2000,4
210192,IAO,ICY,2000,4
210193,IAO,ICY,2000,4
210194,IAO,ICY,2000,4
210195,IAO,ICY,2000,4
210196,IAO,ICY,2000,4
210197,IAO,ICY,2000,4
210198,IAO,ICY,2000,4
210199,IAO,ICY,2000,4
210200,IAO,ICY,2000,4
210201,IAO,ICY,2000,4
210202,IAO,ICY,2000,4
210203,IAO,ICY,2000,4
210204,IAO,ICY,2000,4
210205,IAO,ICY,2000,4
210206,IAO,ICY,2000,4
210207,IAO,ICY,2000,4
210208,IAO,ICY,2000,4
210209,IAO,ICY,2000,4
210210,IAO,ICY,2000,4
210211,IAO,ICY,2000,4
210212,IAO,ICY,2000,4
210213,IAO,ICY,2000,4
210214,IAO,ICY,2000,4
210215,IAO,ICY,2000,4
210216,IAO,ICY,2000,4
210217,IAO,ICY,2000,4
210218,IAO,ICY,2000,4
210219,IAO,ICY,2000,4
210220,IAO,ICY,2000,4
210221,IAO,ICY,2000,4
210222,IAO,ICY,2000,4
210223,IAO,ICY,2000,4
210224,IAO,ICY,2000,4
210225,IAO,ICY,2000,4
210226,IAO,ICY,2000,4
210227,IAO,ICY,2000,4
210228,IAO,ICY,2000,4
210229,IAO,ICY,2000,4
210230,IAO,ICY,2000,4
210231,IAO,ICY,2000,4
210232,IAO,ICY,2000,4
210233,IAO,ICY,2000,4
210234,IAO,ICY,2000,4
210235,IAO,ICY,2000,4
210236,IAO,ICY,2000,4
210237,IAO,ICY,2000,4
210238,IAO,ICY,2000,4
210239,IAO,ICY,2000,4
210240,IAO,ICY,2000,4
210241,IAO,ICY,2000,4
210242,IAO,ICY,2000,4
210243,IAO,ICY,2000,4
210244,IAO,ICY,2000,4
210245,IAO,ICY,2000,4
210246,IAO,ICY,2000,4
210247,IAO,ICY,2000,4
210248,IAO,ICY,2000,4
210249,IAO,ICY,2000,4
210250,IAO,ICY,2000,4
210251,IAO,ICY,2000,4
210252,IAO,ICY,2000,4
210253,IAO,ICY,2000,4
210254,IAO,ICY,2000,4
210255,IAO,ICY,2000,4
210256,IAO,ICY,2000,4
210257,IAO,ICY,2000,4
210258,IAO,ICY,2000,4
210259,IAO,ICY,2000,4
210260,IAO,ICY,2000,4
210261,IAO,ICY,2000,4
210262,IAO,ICY,2000,4
210263,IAO,ICY,2000,4
210264,IAO,ICY,2000,4
210265,IAO,ICY,2000,4
210266,IAO,ICY,2000,4
210267,IAO,ICY,2000,4
210268,IAO,ICY,2000,4
210269,IAO,ICY,2000,4
210270,IAO,ICY,2000,4
210271,IAO,ICY,2000,4
210272,IAO,ICY,2000,4
210273,IAO,ICY,2000,4
210274,IAO,ICY,2000,4
210275,IAO,ICY,2000,4
210276,IAO,ICY,2000,4
210277,IAO,ICY,2000,4
210278,IAO,ICY,2000,4
210279,IAO,ICY,2000,4
210280,IAO,ICY,2000,4
210281,IAO,ICY,2000,4
210282,IAO,ICY,2000,4
210283,IAO,ICY,2000,4
210284,IAO,ICY,2000,4
210285,IAO,ICY,2000,4
210286,IAO,ICY,2000,4
210287,IAO,ICY,2000,4
210288,IAO,ICY,2000,4
210289,IAO,ICY,2000,4
210290,IAO,ICY,2000,4
210291,IAO,ICY,2000,4
210292,IAO,ICY,2000,4
210293,IAO,ICY,2000,4
210294,IAO,ICY,2000,4
210295,IAO,ICY,2000,4
210296,IAO,ICY,2000,4
210297,IAO,ICY,2000,4
210298,IAO,ICY,2000,4
210299,IAO,ICY,2000,4
210300,IAO,ICY,2000,4
210301,IAO,ICY,2000,4
210302,IAO,ICY,2000,4
210303,IAO,ICY,2000,4
210304,IAO,ICY,2000,4
210305,IAO,ICY,2000,4
210306,IAO,ICY,2000,4
210307,IAO,ICY,2000,4
210308,IAO,ICY,2000,4
210309,IAO,ICY,2000,4
210310,IAO,ICY,2000,4
210311,IAO,ICY,2000,4
210312,IAO,ICY,2000,4
210313,IAO,ICY,2000,4
210314,IAO,ICY,2000,4
210315,IAO,ICY,2000,4
210316,IAO,ICY,2000,4
210317,IAO,ICY,2000,4
210318,IAO,ICY,2000,4
210319,IAO,ICY,2000,4
210320,IAO,ICY,2000,4
210321,IAO,ICY,2000,4
210322,IAO,ICY,2000,4
210323,IAO,ICY,2000,4
210324,IAO,ICY,2000,4
210325,IAO,ICY,2000,4
210326,IAO,ICY,2000,4
210327,IAO,ICY,2000,4
210328,IAO,ICY,2000,4
210329,IAO,ICY,2000,4
210330,IAO,ICY,2000,4
210331,IAO,ICY,2000,4
210332,IAO,ICY,2000,4
210333,IAO,ICY,2000,4
210334,IAO,ICY,2000,4
210335,IAO,ICY,2000,4
210336,IAO,ICY,2000,4
210337,IAO,ICY,2000,4
210338,IAO,ICY,2000,4
210339,IAO,ICY,2000,4
210340,IAO,ICY,2000,4
210341,IAO,ICY,2000,4
210342,IAO,ICY,2000,4
210343,IAO,ICY,2000,4
210344,IAO,ICY,2000,4
210345,IAO,ICY,2000,4
210346,IAO,ICY,2000,4
210347,IAO,ICY,2000,4
210348,IAO,ICY,2000,4
210349,IAO,ICY,2000,4
210350,IAO,ICY,2000,4
210351,IAO,ICY,2000,4
210352,IAO,ICY,2000,4
210353,IAO,ICY,2000,4
210354,IAO,ICY,2000,4
210355,IAO,ICY,2000,4
210356,IAO,ICY,2000,4
210357,IAO,ICY,2000,4
210358,IAO,ICY,2000,4
210359,IAO,ICY,2000,4
210360,IAO,ICY,2000,4
210361,IAO,ICY,2000,4
210362,IAO,ICY,2000,4
210363,IAO,ICY,2000,4
210364,IAO,ICY,2000,4
210365,IAO,ICY,2000,4
210366,IAO,ICY,2000,4
210367,IAO,ICY,2000,4
210368,IAO,ICY,2000,4
210369,IAO,ICY,2000,4
210370,IAO,ICY,2000,4
210371,IAO,ICY,2000,4
210372,IAO,ICY,2000,4
210373,IAO,ICY,2000,4
210374,IAO,ICY,2000,4
210375,IAO,ICY,2000,4
210376,IAO,ICY,2000,4
210377,IAO,ICY,2000,4
210378,IAO,ICY,2000,4
210379,IAO,ICY,2000,4
210380,IAO,ICY,2000,4
210381,IAO,ICY,2000,4
210382,IAO,ICY,2000,4
210383,IAO,ICY,2000,4
210384,IAO,ICY,2000,4
210385,IAO,ICY,2000,4
210386,IAO,ICY,2000,4
210387,IAO,ICY,2000,4
210388,IAO,ICY,2000,4
210389,IAO,ICY,2000,4
210390,IAO,ICY,2000,4
210391,IAO,ICY,2000,4
210392,IAO,ICY,2000,4
210393,IAO,ICY,2000,4
210394,IAO,ICY,2000,4
210395,IAO,ICY,2000,4
210396,IAO,ICY,2000,4
210397,IAO,ICY,2000,4
210398,IAO,ICY,2000,4
210399,IAO,ICY,2000,4
210400,IAO,ICY,2000,4
210401,IAO,ICY,2000,4
210402,IAO,ICY,2000,4
210403,IAO,ICY,2000,4
210404,IAO,ICY,2000,4
210405,IAO,ICY,2000,4
210406,IAO,ICY,2000,4
210407,IAO,ICY,2000,4
210408,IAO,ICY,2000,4
210409,IAO,ICY,2000,4
210410,IAO,ICY,2000,4
210411,IAO,ICY,2000,4
210412,IAO,ICY,2000,4
210413,IAO,ICY,2000,4
210414,IAO,ICY,2000,4
210415,IAO,ICY,2000,4
210416,IAO,ICY,2000,4
210417,IAO,ICY,2000,4
210418,IAO,ICY,2000,4
210419,IAO,ICY,2000,4
210420,IAO,ICY,2000,4
210421,IAO,ICY,2000,4
210422,IAO,ICY,2000,4
210423,IAO,ICY,2000,4
210424,IAO,ICY,2000,4
210425,IAO,ICY,2000,4
210426,IAO,ICY,2000,4
210427,IAO,ICY,2000,4
210428,IAO,ICY,2000,4
210429,IAO,ICY,2000,4
210430,IAO,ICY,2000,4
210431,IAO,ICY,2000,4
210432,IAO,ICY,2000,4
210433,IAO,ICY,2000,4
210434,IAO,ICY,2000,4
210435,IAO,ICY,2000,4
210436,IAO,ICY,2000,4
210437,IAO,ICY,2000,4
210438,IAO,ICY,2000,4
210439,IAO,ICY,2000,4
210440,IAO,ICY,2000,4
210441,IAO,ICY,2000,4
210442,IAO,ICY,2000,4
210443,IAO,ICY,2000,4
210444,IAO,ICY,2000,4
210445,IAO,ICY,2000,4
210446,IAO,ICY,2000,4
210447,IAO,ICY,2000,4
210448,IAO,ICY,2000,4
210449,IAO,ICY,2000,4
210450,IAO,ICY,2000,4
210451,IAO,ICY,2000,4
210452,IAO,ICY,2000,4
210453,IAO,ICY,2000,4
210454,IAO,ICY,2000,4
210455,IAO,ICY,2000,4
210456,IAO,ICY,2000,4
210457,IAO,ICY,2000,4
210458,IAO,ICY,2000,4
210459,IAO,ICY,2000,4
210460,IAO,ICY,2000,4
210461,IAO,ICY,2000,4
210462,IAO,ICY,2000,4
210463,IAO,ICY,2000,4
210464,IAO,ICY,2000,4
210465,IAO,ICY,2000,4
210466,IAO,ICY,2000,4
210467,IAO,ICY,2000,4
210468,IAO,ICY,2000,4
210469,IAO,ICY,2000,4
210470,IAO,ICY,2000,4
210471,IAO,ICY,2000,4
210472,IAO,ICY,2000,4
210473,IAO,ICY,2000,4
210474,IAO,ICY,2000,4
210475,IAO,ICY,2000,4
210476,IAO,ICY,2000,4
210477,IAO,ICY,2000,4
210478,IAO,ICY,2000,4
210479,IAO,ICY,2000,4
210480,IAO,ICY,2000,4
210481,IAO,ICY,2000,4
210482,IAO,ICY,2000,4
210483,IAO,ICY,2000,4
210484,IAO,ICY,2000,4
210485,IAO,ICY,2000,4
210486,IAO,ICY,2000,4
210487,IAO,ICY,2000,4
210488,IAO,ICY,2000,4
210489,IAO,ICY,2000,4
210490,IAO,ICY,2000,4
210491,IAO,ICY,2000,4
210492,IAO,ICY,2000,4
210493,IAO,ICY,2000,4
210494,IAO,ICY,2000,4
210495,IAO,ICY,2000,4
210496,IAO,ICY,2000,4
210497,IAO,ICY,2000,4
210498,IAO,ICY,2000,4
210499,IAO,ICY,2000,4
210500,IAO,ICY,2000,4
210501,IAO,ICY,2000,4
210502,IAO,ICY,2000,4
210503,IAO,ICY,2000,4
210504,IAO,ICY,2000,4
210505,IAO,ICY,2000,4
210506,IAO,ICY,2000,4
210507,IAO,ICY,2000,4
210508,IAO,ICY,2000,4
210509,IAO,ICY,2000,4
210510,IAO,ICY,2000,4
210511,IAO,ICY,2000,4
210512,IAO,ICY,2000,4
210513,IAO,ICY,2000,4
210514,IAO,ICY,2000,4
210515,IAO,ICY,2000,4
210516,IAO,ICY,2000,4
210517,IAO,ICY,2000,4
210518,IAO,ICY,2000,4
210519,IAO,ICY,2000,4
210520,IAO,ICY,2000,4
210521,IAO,ICY,2000,4
210522,IAO,ICY,2000,4
210523,IAO,ICY,2000,4
210524,IAO,ICY,2000,4
210525,IAO,ICY,2000,4
210526,IAO,ICY,2000,4
210527,IAO,ICY,2000,4
210528,IAO,ICY,2000,4
210529,IAO,ICY,2000,4
210530,IAO,ICY,2000,4
210531,IAO,ICY,2000,4
210532,IAO,ICY,2000,4
210533,IAO,ICY,2000,4
210534,IAO,ICY,2000,4
210535,IAO,ICY,2000,4
210536,IAO,ICY,2000,4
210537,IAO,ICY,2000,4
210538,IAO,ICY,2000,4
210539,IAO,ICY,2000,4
210540,IAO,ICY,2000,4
210541,IAO,ICY,2000,4
210542,IAO,ICY,2000,4
210543,IAO,ICY,2000,4
210544,IAO,ICY,2000,4
210545,IAO,ICY,2000,4
210546,IAO,ICY,2000,4
210547,IAO,ICY,2000,4
210548,IAO,ICY,2000,4
210549,IAO,ICY,2000,4
210550,IAO,ICY,2000,4
210551,IAO,ICY,2000,4
210552,IAO,ICY,2000,4
210553,IAO,ICY,2000,4
210554,IAO,ICY,2000,4
210555,IAO,ICY,2000,4
210556,IAO,ICY,2000,4
210557,IAO,ICY,2000,4
210558,IAO,ICY,2000,4
210559,IAO,ICY,2000,4
210560,IAO,ICY,2000,4
210561,IAO,ICY,2000,4
210562,IAO,ICY,2000,4
210563,IAO,ICY,2000,4
210564,IAO,ICY,2000,4
210565,IAO,ICY,2000,4
210566,IAO,ICY,2000,4
210567,IAO,ICY,2000,4
210568,IAO,ICY,2000,4
210569,IAO,ICY,2000,4
210570,IAO,ICY,2000,4
210571,IAO,ICY,2000,4
210572,IAO,ICY,2000,4
210573,IAO,ICY,2000,4
210574,IAO,ICY,2000,4
210575,IAO,ICY,2000,4
210576,IAO,ICY,2000,4
210577,IAO,ICY,2000,4
210578,IAO,ICY,2000,4
210579,IAO,ICY,2000,4
210580,IAO,ICY,2000,4
210581,IAO,ICY,2000,4
210582,IAO,ICY,2000,4
210583,IAO,ICY,2000,4
210584,IAO,ICY,2000,4
210585,IAO,ICY,2000,4
210586,IAO,ICY,2000,4
210587,IAO,ICY,2000,4
210588,IAO,ICY,2000,4
210589,IAO,ICY,2000,4
210590,IAO,ICY,2000,4
210591,IAO,ICY,2000,4
210592,IAO,ICY,2000,4
210593,IAO,ICY,2000,4
210594,IAO,ICY,2000,4
210595,IAO,ICY,2000,4
210596,IAO,ICY,2000,4
210597,IAO,ICY,2000,4
210598,IAO,ICY,2000,4
210599,IAO,ICY,2000,4
210600,IAO,ICY,2000,4
210601,IAO,ICY,2000,4
210602,IAO,ICY,2000,4
210603,IAO,ICY,2000,4
210604,IAO,ICY,2000,4
210605,IAO,ICY,2000,4
210606,IAO,ICY,2000,4
210607,IAO,ICY,2000,4
210608,IAO,ICY,2000,4
210609,IAO,ICY,2000,4
210610,IAO,ICY,2000,4
210611,IAO,ICY,2000,4
210612,IAO,ICY,2000,4
210613,IAO,ICY,2000,4
210614,IAO,ICY,2000,4
210615,IAO,ICY,2000,4
210616,IAO,ICY,2000,4
210617,IAO,ICY,2000,4
210618,IAO,ICY,2000,4
210619,IAO,ICY,2000,4
210620,IAO,ICY,2000,4
210621,IAO,ICY,2000,4
210622,IAO,ICY,2000,4
210623,IAO,ICY,2000,4
210624,IAO,ICY,2000,4
210625,IAO,ICY,2000,4
210626,IAO,ICY,2000,4
210627,IAO,ICY,2000,4
210628,IAO,ICY,2000,4
210629,IAO,ICY,2000,4
210630,IAO,ICY,2000,4
210631,IAO,ICY,2000,4
210632,IAO,ICY,2000,4
210633,IAO,ICY,2000,4
210634,IAO,ICY,2000,4
210635,IAO,ICY,2000,4
210636,IAO,ICY,2000,4
210637,IAO,ICY,2000,4
210638,IAO,ICY,2000,4
210639,IAO,ICY,2000,4
210640,IAO,ICY,2000,4
210641,IAO,ICY,2000,4
210642,IAO,ICY,2000,4
210643,IAO,ICY,2000,4
210644,IAO,ICY,2000,4
210645,IAO,ICY,2000,4
210646,IAO,ICY,2000,4
210647,IAO,ICY,2000,4
210648,IAO,ICY,2000,4
210649,IAO,ICY,2000,4
210650,IAO,ICY,2000,4
210651,IAO,ICY,2000,4
210652,IAO,ICY,2000,4
210653,IAO,ICY,2000,4
210654,IAO,ICY,2000,4
210655,IAO,ICY,2000,4
210656,IAO,ICY,2000,4
210657,IAO,ICY,2000,4
210658,IAO,ICY,2000,4
210659,IAO,ICY,2000,4
210660,IAO,ICY,2000,4
210661,IAO,ICY,2000,4
210662,IAO,ICY,2000,4
210663,IAO,ICY,2000,4
210664,IAO,ICY,2000,4
210665,IAO,ICY,2000,4
210666,IAO,ICY,2000,4
210667,IAO,ICY,2000,4
210668,IAO,ICY,2000,4
210669,IAO,ICY,2000,4
210670,IAO,ICY,2000,4
210671,IAO,ICY,2000,4
210672,IAO,ICY,2000,4
210673,IAO,ICY,2000,4
210674,IAO,ICY,2000,4
210675,IAO,ICY,2000,4
210676,IAO,ICY,2000,4
210677,IAO,ICY,2000,4
210678,IAO,ICY,2000,4
210679,IAO,ICY,2000,4
210680,IAO,ICY,2000,4
210681,IAO,ICY,2000,4
210682,IAO,ICY,2000,4
210683,IAO,ICY,2000,4
210684,IAO,ICY,2000,4
210685,IAO,ICY,2000,4
210686,IAO,ICY,2000,4
210687,IAO,ICY,2000,4
210688,IAO,ICY,2000,4
210689,IAO,ICY,2000,4
210690,IAO,ICY,2000,4
210691,IAO,ICY,2000,4
210692,IAO,ICY,2000,4
210693,IAO,ICY,2000,4
210694,IAO,ICY,2000,4
210695,IAO,ICY,2000,4
210696,IAO,ICY,2000,4
210697,IAO,ICY,2000,4
210698,IAO,ICY,2000,4
210699,IAO,ICY,2000,4
210700,IAO,ICY,2000,4
210701,IAO,ICY,2000,4
210702,IAO,ICY,2000,4
210703,IAO,ICY,2000,4
210704,IAO,ICY,2000,4
210705,IAO,ICY,2000,4
210706,IAO,ICY,2000,4
210707,IAO,ICY,2000,4
210708,IAO,ICY,2000,4
210709,IAO,ICY,2000,4
210710,IAO,ICY,2000,4
210711,IAO,ICY,2000,4
210712,IAO,ICY,2000,4
210713,IAO,ICY,2000,4
210714,IAO,ICY,2000,4
210715,IAO,ICY,2000,4
210716,IAO,ICY,2000,4
210717,IAO,ICY,2000,4
210718,IAO,ICY,2000,4
210719,IAO,ICY,2000,4
210720,IAO,ICY,2000,4
210721,IAO,ICY,2000,4
210722,IAO,ICY,2000,4
210723,IAO,ICY,2000,4
210724,IAO,ICY,2000,4
210725,IAO,ICY,2000,4
