ticketId,source,destination,fare,tax
111035,IAO,ICY,1000,2
111036,IAO,ICY,1000,2
111037,IAO,ICY,1000,2
111038,IAO,ICY,1000,2
111039,IAO,ICY,1000,2
111040,IAO,ICY,1000,2
111041,IAO,ICY,1000,2
111042,IAO,ICY,1000,2
111043,IAO,ICY,1000,2
111044,IAO,ICY,1000,2
111045,IAO,ICY,1000,2
111046,IAO,ICY,1000,2
111047,IAO,ICY,1000,2
111048,IAO,ICY,1000,2
111049,IAO,ICY,1000,2
111050,IAO,ICY,1000,2
111051,IAO,ICY,1000,2
111052,IAO,ICY,1000,2
111053,IAO,ICY,1000,2
111054,IAO,ICY,1000,2
111055,IAO,ICY,1000,2
111056,IAO,ICY,1000,2
111057,IAO,ICY,1000,2
111058,IAO,ICY,1000,2
111059,IAO,ICY,1000,2
111060,IAO,ICY,1000,2
111061,IAO,ICY,1000,2
111062,IAO,ICY,1000,2
111063,IAO,ICY,1000,2
111064,IAO,ICY,1000,2
111065,IAO,ICY,1000,2
111066,IAO,ICY,1000,2
111067,IAO,ICY,1000,2
111068,IAO,ICY,1000,2
111069,IAO,ICY,1000,2
111070,IAO,ICY,1000,2
111071,IAO,ICY,1000,2
111072,IAO,ICY,1000,2
111073,IAO,ICY,1000,2
111074,IAO,ICY,1000,2
111075,IAO,ICY,1000,2
111076,IAO,ICY,1000,2
111077,IAO,ICY,1000,2
111078,IAO,ICY,1000,2
111079,IAO,ICY,1000,2
111080,IAO,ICY,1000,2
111081,IAO,ICY,1000,2
111082,IAO,ICY,1000,2
111083,IAO,ICY,1000,2
111084,IAO,ICY,1000,2
111085,IAO,ICY,1000,2
111086,IAO,ICY,1000,2
111087,IAO,ICY,1000,2
111088,IAO,ICY,1000,2
111089,IAO,ICY,1000,2
111090,IAO,ICY,1000,2
111091,IAO,ICY,1000,2
111092,IAO,ICY,1000,2
111093,IAO,ICY,1000,2
111094,IAO,ICY,1000,2
111095,IAO,ICY,1000,2
111096,IAO,ICY,1000,2
111097,IAO,ICY,1000,2
111098,IAO,ICY,1000,2
111099,IAO,ICY,1000,2
111100,IAO,ICY,1000,2
111101,IAO,ICY,1000,2
111102,IAO,ICY,1000,2
111103,IAO,ICY,1000,2
111104,IAO,ICY,1000,2
111105,IAO,ICY,1000,2
111106,IAO,ICY,1000,2
111107,IAO,ICY,1000,2
111108,IAO,ICY,1000,2
111109,IAO,ICY,1000,2
111110,IAO,ICY,1000,2
111111,IAO,ICY,1000,2
111112,IAO,ICY,1000,2
111113,IAO,ICY,1000,2
111114,IAO,ICY,1000,2
111115,IAO,ICY,1000,2
111116,IAO,ICY,1000,2
111117,IAO,ICY,1000,2
111118,IAO,ICY,1000,2
111119,IAO,ICY,1000,2
111120,IAO,ICY,1000,2
111121,IAO,ICY,1000,2
111122,IAO,ICY,1000,2
111123,IAO,ICY,1000,2
111124,IAO,ICY,1000,2
111125,IAO,ICY,1000,2
111126,IAO,ICY,1000,2
111127,IAO,ICY,1000,2
111128,IAO,ICY,1000,2
111129,IAO,ICY,1000,2
111130,IAO,ICY,1000,2
111131,IAO,ICY,1000,2
111132,IAO,ICY,1000,2
111133,IAO,ICY,1000,2
111134,IAO,ICY,1000,2
111135,IAO,ICY,1000,2
111136,IAO,ICY,1000,2
111137,IAO,ICY,1000,2
111138,IAO,ICY,1000,2
111139,IAO,ICY,1000,2
111140,IAO,ICY,1000,2
111141,IAO,ICY,1000,2
111142,IAO,ICY,1000,2
111143,IAO,ICY,1000,2
111144,IAO,ICY,1000,2
111145,IAO,ICY,1000,2
111146,IAO,ICY,1000,2
111147,IAO,ICY,1000,2
111148,IAO,ICY,1000,2
111149,IAO,ICY,1000,2
111150,IAO,ICY,1000,2
111151,IAO,ICY,1000,2
111152,IAO,ICY,1000,2
111153,IAO,ICY,1000,2
111154,IAO,ICY,1000,2
111155,IAO,ICY,1000,2
111156,IAO,ICY,1000,2
111157,IAO,ICY,1000,2
111158,IAO,ICY,1000,2
111159,IAO,ICY,1000,2
111160,IAO,ICY,1000,2
111161,IAO,ICY,1000,2
111162,IAO,ICY,1000,2
111163,IAO,ICY,1000,2
111164,IAO,ICY,1000,2
111165,IAO,ICY,1000,2
111166,IAO,ICY,1000,2
111167,IAO,ICY,1000,2
111168,IAO,ICY,1000,2
111169,IAO,ICY,1000,2
111170,IAO,ICY,1000,2
111171,IAO,ICY,1000,2
111172,IAO,ICY,1000,2
111173,IAO,ICY,1000,2
111174,IAO,ICY,1000,2
111175,IAO,ICY,1000,2
111176,IAO,ICY,1000,2
111177,IAO,ICY,1000,2
111178,IAO,ICY,1000,2
111179,IAO,ICY,1000,2
111180,IAO,ICY,1000,2
111181,IAO,ICY,1000,2
111182,IAO,ICY,1000,2
111183,IAO,ICY,1000,2
111184,IAO,ICY,1000,2
111185,IAO,ICY,1000,2
111186,IAO,ICY,1000,2
111187,IAO,ICY,1000,2
111188,IAO,ICY,1000,2
111189,IAO,ICY,1000,2
111190,IAO,ICY,1000,2
111191,IAO,ICY,1000,2
111192,IAO,ICY,1000,2
111193,IAO,ICY,1000,2
111194,IAO,ICY,1000,2
111195,IAO,ICY,1000,2
111196,IAO,ICY,1000,2
111197,IAO,ICY,1000,2
111198,IAO,ICY,1000,2
111199,IAO,ICY,1000,2
111200,IAO,ICY,1000,2
111201,IAO,ICY,1000,2
111202,IAO,ICY,1000,2
111203,IAO,ICY,1000,2
111204,IAO,ICY,1000,2
111205,IAO,ICY,1000,2
111206,IAO,ICY,1000,2
111207,IAO,ICY,1000,2
111208,IAO,ICY,1000,2
111209,IAO,ICY,1000,2
111210,IAO,ICY,1000,2
111211,IAO,ICY,1000,2
111212,IAO,ICY,1000,2
111213,IAO,ICY,1000,2
111214,IAO,ICY,1000,2
111215,IAO,ICY,1000,2
111216,IAO,ICY,1000,2
111217,IAO,ICY,1000,2
111218,IAO,ICY,1000,2
111219,IAO,ICY,1000,2
111220,IAO,ICY,1000,2
111221,IAO,ICY,1000,2
111222,IAO,ICY,1000,2
111223,IAO,ICY,1000,2
111224,IAO,ICY,1000,2
111225,IAO,ICY,1000,2
111226,IAO,ICY,1000,2
111227,IAO,ICY,1000,2
111228,IAO,ICY,1000,2
111229,IAO,ICY,1000,2
111230,IAO,ICY,1000,2
111231,IAO,ICY,1000,2
111232,IAO,ICY,1000,2
111233,IAO,ICY,1000,2
111234,IAO,ICY,1000,2
111235,IAO,ICY,1000,2
111236,IAO,ICY,1000,2
111237,IAO,ICY,1000,2
111238,IAO,ICY,1000,2
111239,IAO,ICY,1000,2
111240,IAO,ICY,1000,2
111241,IAO,ICY,1000,2
111242,IAO,ICY,1000,2
111243,IAO,ICY,1000,2
111244,IAO,ICY,1000,2
111245,IAO,ICY,1000,2
111246,IAO,ICY,1000,2
111247,IAO,ICY,1000,2
111248,IAO,ICY,1000,2
111249,IAO,ICY,1000,2
111250,IAO,ICY,1000,2
111251,IAO,ICY,1000,2
111252,IAO,ICY,1000,2
111253,IAO,ICY,1000,2
111254,IAO,ICY,1000,2
111255,IAO,ICY,1000,2
111256,IAO,ICY,1000,2
111257,IAO,ICY,1000,2
111258,IAO,ICY,1000,2
111259,IAO,ICY,1000,2
111260,IAO,ICY,1000,2
111261,IAO,ICY,1000,2
111262,IAO,ICY,1000,2
111263,IAO,ICY,1000,2
111264,IAO,ICY,1000,2
111265,IAO,ICY,1000,2
111266,IAO,ICY,1000,2
111267,IAO,ICY,1000,2
111268,IAO,ICY,1000,2
111269,IAO,ICY,1000,2
111270,IAO,ICY,1000,2
111271,IAO,ICY,1000,2
111272,IAO,ICY,1000,2
111273,IAO,ICY,1000,2
111274,IAO,ICY,1000,2
111275,IAO,ICY,1000,2
111276,IAO,ICY,1000,2
111277,IAO,ICY,1000,2
111278,IAO,ICY,1000,2
111279,IAO,ICY,1000,2
111280,IAO,ICY,1000,2
111281,IAO,ICY,1000,2
111282,IAO,ICY,1000,2
111283,IAO,ICY,1000,2
111284,IAO,ICY,1000,2
111285,IAO,ICY,1000,2
111286,IAO,ICY,1000,2
111287,IAO,ICY,1000,2
111288,IAO,ICY,1000,2
111289,IAO,ICY,1000,2
111290,IAO,ICY,1000,2
111291,IAO,ICY,1000,2
111292,IAO,ICY,1000,2
111293,IAO,ICY,1000,2
111294,IAO,ICY,1000,2
111295,IAO,ICY,1000,2
111296,IAO,ICY,1000,2
111297,IAO,ICY,1000,2
111298,IAO,ICY,1000,2
111299,IAO,ICY,1000,2
111300,IAO,ICY,1000,2
111301,IAO,ICY,1000,2
111302,IAO,ICY,1000,2
111303,IAO,ICY,1000,2
111304,IAO,ICY,1000,2
111305,IAO,ICY,1000,2
111306,IAO,ICY,1000,2
111307,IAO,ICY,1000,2
111308,IAO,ICY,1000,2
111309,IAO,ICY,1000,2
111310,IAO,ICY,1000,2
111311,IAO,ICY,1000,2
111312,IAO,ICY,1000,2
111313,IAO,ICY,1000,2
111314,IAO,ICY,1000,2
111315,IAO,ICY,1000,2
111316,IAO,ICY,1000,2
111317,IAO,ICY,1000,2
111318,IAO,ICY,1000,2
111319,IAO,ICY,1000,2
111320,IAO,ICY,1000,2
111321,IAO,ICY,1000,2
111322,IAO,ICY,1000,2
111323,IAO,ICY,1000,2
111324,IAO,ICY,1000,2
111325,IAO,ICY,1000,2
111326,IAO,ICY,1000,2
111327,IAO,ICY,1000,2
111328,IAO,ICY,1000,2
111329,IAO,ICY,1000,2
111330,IAO,ICY,1000,2
111331,IAO,ICY,1000,2
111332,IAO,ICY,1000,2
111333,IAO,ICY,1000,2
111334,IAO,ICY,1000,2
111335,IAO,ICY,1000,2
111336,IAO,ICY,1000,2
111337,IAO,ICY,1000,2
111338,IAO,ICY,1000,2
111339,IAO,ICY,1000,2
111340,IAO,ICY,1000,2
111341,IAO,ICY,1000,2
111342,IAO,ICY,1000,2
111343,IAO,ICY,1000,2
111344,IAO,ICY,1000,2
111345,IAO,ICY,1000,2
111346,IAO,ICY,1000,2
111347,IAO,ICY,1000,2
111348,IAO,ICY,1000,2
111349,IAO,ICY,1000,2
111350,IAO,ICY,1000,2
111351,IAO,ICY,1000,2
111352,IAO,ICY,1000,2
111353,IAO,ICY,1000,2
111354,IAO,ICY,1000,2
111355,IAO,ICY,1000,2
111356,IAO,ICY,1000,2
111357,IAO,ICY,1000,2
111358,IAO,ICY,1000,2
111359,IAO,ICY,1000,2
111360,IAO,ICY,1000,2
111361,IAO,ICY,1000,2
111362,IAO,ICY,1000,2
111363,IAO,ICY,1000,2
111364,IAO,ICY,1000,2
111365,IAO,ICY,1000,2
111366,IAO,ICY,1000,2
111367,IAO,ICY,1000,2
111368,IAO,ICY,1000,2
111369,IAO,ICY,1000,2
111370,IAO,ICY,1000,2
111371,IAO,ICY,1000,2
111372,IAO,ICY,1000,2
111373,IAO,ICY,1000,2
111374,IAO,ICY,1000,2
111375,IAO,ICY,1000,2
111376,IAO,ICY,1000,2
111377,IAO,ICY,1000,2
111378,IAO,ICY,1000,2
111379,IAO,ICY,1000,2
111380,IAO,ICY,1000,2
111381,IAO,ICY,1000,2
111382,IAO,ICY,1000,2
111383,IAO,ICY,1000,2
111384,IAO,ICY,1000,2
111385,IAO,ICY,1000,2
111386,IAO,ICY,1000,2
111387,IAO,ICY,1000,2
111388,IAO,ICY,1000,2
111389,IAO,ICY,1000,2
111390,IAO,ICY,1000,2
111391,IAO,ICY,1000,2
111392,IAO,ICY,1000,2
111393,IAO,ICY,1000,2
111394,IAO,ICY,1000,2
111395,IAO,ICY,1000,2
111396,IAO,ICY,1000,2
111397,IAO,ICY,1000,2
111398,IAO,ICY,1000,2
111399,IAO,ICY,1000,2
111400,IAO,ICY,1000,2
111401,IAO,ICY,1000,2
111402,IAO,ICY,1000,2
111403,IAO,ICY,1000,2
111404,IAO,ICY,1000,2
111405,IAO,ICY,1000,2
111406,IAO,ICY,1000,2
111407,IAO,ICY,1000,2
111408,IAO,ICY,1000,2
111409,IAO,ICY,1000,2
111410,IAO,ICY,1000,2
111411,IAO,ICY,1000,2
111412,IAO,ICY,1000,2
111413,IAO,ICY,1000,2
111414,IAO,ICY,1000,2
111415,IAO,ICY,1000,2
111416,IAO,ICY,1000,2
111417,IAO,ICY,1000,2
111418,IAO,ICY,1000,2
111419,IAO,ICY,1000,2
111420,IAO,ICY,1000,2
111421,IAO,ICY,1000,2
111422,IAO,ICY,1000,2
111423,IAO,ICY,1000,2
111424,IAO,ICY,1000,2
111425,IAO,ICY,1000,2
111426,IAO,ICY,1000,2
111427,IAO,ICY,1000,2
111428,IAO,ICY,1000,2
111429,IAO,ICY,1000,2
111430,IAO,ICY,1000,2
111431,IAO,ICY,1000,2
111432,IAO,ICY,1000,2
111433,IAO,ICY,1000,2
111434,IAO,ICY,1000,2
111435,IAO,ICY,1000,2
111436,IAO,ICY,1000,2
111437,IAO,ICY,1000,2
111438,IAO,ICY,1000,2
111439,IAO,ICY,1000,2
111440,IAO,ICY,1000,2
111441,IAO,ICY,1000,2
111442,IAO,ICY,1000,2
111443,IAO,ICY,1000,2
111444,IAO,ICY,1000,2
111445,IAO,ICY,1000,2
111446,IAO,ICY,1000,2
111447,IAO,ICY,1000,2
111448,IAO,ICY,1000,2
111449,IAO,ICY,1000,2
111450,IAO,ICY,1000,2
111451,IAO,ICY,1000,2
111452,IAO,ICY,1000,2
111453,IAO,ICY,1000,2
111454,IAO,ICY,1000,2
111455,IAO,ICY,1000,2
111456,IAO,ICY,1000,2
111457,IAO,ICY,1000,2
111458,IAO,ICY,1000,2
111459,IAO,ICY,1000,2
111460,IAO,ICY,1000,2
111461,IAO,ICY,1000,2
111462,IAO,ICY,1000,2
111463,IAO,ICY,1000,2
111464,IAO,ICY,1000,2
111465,IAO,ICY,1000,2
111466,IAO,ICY,1000,2
111467,IAO,ICY,1000,2
111468,IAO,ICY,1000,2
111469,IAO,ICY,1000,2
111470,IAO,ICY,1000,2
111471,IAO,ICY,1000,2
111472,IAO,ICY,1000,2
111473,IAO,ICY,1000,2
111474,IAO,ICY,1000,2
111475,IAO,ICY,1000,2
111476,IAO,ICY,1000,2
111477,IAO,ICY,1000,2
111478,IAO,ICY,1000,2
111479,IAO,ICY,1000,2
111480,IAO,ICY,1000,2
111481,IAO,ICY,1000,2
111482,IAO,ICY,1000,2
111483,IAO,ICY,1000,2
111484,IAO,ICY,1000,2
111485,IAO,ICY,1000,2
111486,IAO,ICY,1000,2
111487,IAO,ICY,1000,2
111488,IAO,ICY,1000,2
111489,IAO,ICY,1000,2
111490,IAO,ICY,1000,2
111491,IAO,ICY,1000,2
111492,IAO,ICY,1000,2
111493,IAO,ICY,1000,2
111494,IAO,ICY,1000,2
111495,IAO,ICY,1000,2
111496,IAO,ICY,1000,2
111497,IAO,ICY,1000,2
111498,IAO,ICY,1000,2
111499,IAO,ICY,1000,2
111500,IAO,ICY,1000,2
111501,IAO,ICY,1000,2
111502,IAO,ICY,1000,2
111503,IAO,ICY,1000,2
111504,IAO,ICY,1000,2
111505,IAO,ICY,1000,2
111506,IAO,ICY,1000,2
111507,IAO,ICY,1000,2
111508,IAO,ICY,1000,2
111509,IAO,ICY,1000,2
111510,IAO,ICY,1000,2
111511,IAO,ICY,1000,2
111512,IAO,ICY,1000,2
111513,IAO,ICY,1000,2
111514,IAO,ICY,1000,2
111515,IAO,ICY,1000,2
111516,IAO,ICY,1000,2
111517,IAO,ICY,1000,2
111518,IAO,ICY,1000,2
111519,IAO,ICY,1000,2
111520,IAO,ICY,1000,2
111521,IAO,ICY,1000,2
111522,IAO,ICY,1000,2
111523,IAO,ICY,1000,2
111524,IAO,ICY,1000,2
111525,IAO,ICY,1000,2
111526,IAO,ICY,1000,2
111527,IAO,ICY,1000,2
111528,IAO,ICY,1000,2
111529,IAO,ICY,1000,2
111530,IAO,ICY,1000,2
111531,IAO,ICY,1000,2
111532,IAO,ICY,1000,2
111533,IAO,ICY,1000,2
111534,IAO,ICY,1000,2
111535,IAO,ICY,1000,2
111536,IAO,ICY,1000,2
111537,IAO,ICY,1000,2
111538,IAO,ICY,1000,2
111539,IAO,ICY,1000,2
111540,IAO,ICY,1000,2
111541,IAO,ICY,1000,2
111542,IAO,ICY,1000,2
111543,IAO,ICY,1000,2
111544,IAO,ICY,1000,2
111545,IAO,ICY,1000,2
111546,IAO,ICY,1000,2
111547,IAO,ICY,1000,2
111548,IAO,ICY,1000,2
111549,IAO,ICY,1000,2
111550,IAO,ICY,1000,2
111551,IAO,ICY,1000,2
111552,IAO,ICY,1000,2
111553,IAO,ICY,1000,2
111554,IAO,ICY,1000,2
111555,IAO,ICY,1000,2
111556,IAO,ICY,1000,2
111557,IAO,ICY,1000,2
111558,IAO,ICY,1000,2
111559,IAO,ICY,1000,2
111560,IAO,ICY,1000,2
111561,IAO,ICY,1000,2
111562,IAO,ICY,1000,2
111563,IAO,ICY,1000,2
111564,IAO,ICY,1000,2
111565,IAO,ICY,1000,2
111566,IAO,ICY,1000,2
111567,IAO,ICY,1000,2
111568,IAO,ICY,1000,2
111569,IAO,ICY,1000,2
111570,IAO,ICY,1000,2
111571,IAO,ICY,1000,2
111572,IAO,ICY,1000,2
111573,IAO,ICY,1000,2
111574,IAO,ICY,1000,2
111575,IAO,ICY,1000,2
111576,IAO,ICY,1000,2
111577,IAO,ICY,1000,2
111578,IAO,ICY,1000,2
111579,IAO,ICY,1000,2
111580,IAO,ICY,1000,2
111581,IAO,ICY,1000,2
111582,IAO,ICY,1000,2
111583,IAO,ICY,1000,2
111584,IAO,ICY,1000,2
111585,IAO,ICY,1000,2
111586,IAO,ICY,1000,2
111587,IAO,ICY,1000,2
111588,IAO,ICY,1000,2
111589,IAO,ICY,1000,2
111590,IAO,ICY,1000,2
111591,IAO,ICY,1000,2
111592,IAO,ICY,1000,2
111593,IAO,ICY,1000,2
111594,IAO,ICY,1000,2
111595,IAO,ICY,1000,2
111596,IAO,ICY,1000,2
111597,IAO,ICY,1000,2
111598,IAO,ICY,1000,2
111599,IAO,ICY,1000,2
111600,IAO,ICY,1000,2
111601,IAO,ICY,1000,2
111602,IAO,ICY,1000,2
111603,IAO,ICY,1000,2
111604,IAO,ICY,1000,2
111605,IAO,ICY,1000,2
111606,IAO,ICY,1000,2
111607,IAO,ICY,1000,2
111608,IAO,ICY,1000,2
111609,IAO,ICY,1000,2
111610,IAO,ICY,1000,2
111611,IAO,ICY,1000,2
111612,IAO,ICY,1000,2
111613,IAO,ICY,1000,2
111614,IAO,ICY,1000,2
111615,IAO,ICY,1000,2
111616,IAO,ICY,1000,2
111617,IAO,ICY,1000,2
111618,IAO,ICY,1000,2
111619,IAO,ICY,1000,2
111620,IAO,ICY,1000,2
111621,IAO,ICY,1000,2
111622,IAO,ICY,1000,2
111623,IAO,ICY,1000,2
111624,IAO,ICY,1000,2
111625,IAO,ICY,1000,2
111626,IAO,ICY,1000,2
111627,IAO,ICY,1000,2
111628,IAO,ICY,1000,2
111629,IAO,ICY,1000,2
111630,IAO,ICY,1000,2
111631,IAO,ICY,1000,2
111632,IAO,ICY,1000,2
111633,IAO,ICY,1000,2
111634,IAO,ICY,1000,2
111635,IAO,ICY,1000,2
111636,IAO,ICY,1000,2
111637,IAO,ICY,1000,2
111638,IAO,ICY,1000,2
111639,IAO,ICY,1000,2
111640,IAO,ICY,1000,2
111641,IAO,ICY,1000,2
111642,IAO,ICY,1000,2
111643,IAO,ICY,1000,2
111644,IAO,ICY,1000,2
111645,IAO,ICY,1000,2
111646,IAO,ICY,1000,2
111647,IAO,ICY,1000,2
111648,IAO,ICY,1000,2
111649,IAO,ICY,1000,2
111650,IAO,ICY,1000,2
111651,IAO,ICY,1000,2
111652,IAO,ICY,1000,2
111653,IAO,ICY,1000,2
111654,IAO,ICY,1000,2
111655,IAO,ICY,1000,2
111656,IAO,ICY,1000,2
111657,IAO,ICY,1000,2
111658,IAO,ICY,1000,2
111659,IAO,ICY,1000,2
111660,IAO,ICY,1000,2
111661,IAO,ICY,1000,2
111662,IAO,ICY,1000,2
111663,IAO,ICY,1000,2
111664,IAO,ICY,1000,2
111665,IAO,ICY,1000,2
111666,IAO,ICY,1000,2
111667,IAO,ICY,1000,2
111668,IAO,ICY,1000,2
111669,IAO,ICY,1000,2
111670,IAO,ICY,1000,2
111671,IAO,ICY,1000,2
111672,IAO,ICY,1000,2
111673,IAO,ICY,1000,2
111674,IAO,ICY,1000,2
111675,IAO,ICY,1000,2
111676,IAO,ICY,1000,2
111677,IAO,ICY,1000,2
111678,IAO,ICY,1000,2
111679,IAO,ICY,1000,2
111680,IAO,ICY,1000,2
111681,IAO,ICY,1000,2
111682,IAO,ICY,1000,2
111683,IAO,ICY,1000,2
111684,IAO,ICY,1000,2
111685,IAO,ICY,1000,2
111686,IAO,ICY,1000,2
111687,IAO,ICY,1000,2
111688,IAO,ICY,1000,2
111689,IAO,ICY,1000,2
111690,IAO,ICY,1000,2
111691,IAO,ICY,1000,2
111692,IAO,ICY,1000,2
111693,IAO,ICY,1000,2
111694,IAO,ICY,1000,2
111695,IAO,ICY,1000,2
111696,IAO,ICY,1000,2
111697,IAO,ICY,1000,2
111698,IAO,ICY,1000,2
111699,IAO,ICY,1000,2
111700,IAO,ICY,1000,2
111701,IAO,ICY,1000,2
111702,IAO,ICY,1000,2
111703,IAO,ICY,1000,2
111704,IAO,ICY,1000,2
111705,IAO,ICY,1000,2
111706,IAO,ICY,1000,2
111707,IAO,ICY,1000,2
111708,IAO,ICY,1000,2
111709,IAO,ICY,1000,2
111710,IAO,ICY,1000,2
111711,IAO,ICY,1000,2
111712,IAO,ICY,1000,2
111713,IAO,ICY,1000,2
111714,IAO,ICY,1000,2
111715,IAO,ICY,1000,2
111716,IAO,ICY,1000,2
111717,IAO,ICY,1000,2
111718,IAO,ICY,1000,2
111719,IAO,ICY,1000,2
111720,IAO,ICY,1000,2
111721,IAO,ICY,1000,2
111722,IAO,ICY,1000,2
111723,IAO,ICY,1000,2
111724,IAO,ICY,1000,2
111725,IAO,ICY,1000,2
111726,IAO,ICY,1000,2
111727,IAO,ICY,1000,2
111728,IAO,ICY,1000,2
111729,IAO,ICY,1000,2
111730,IAO,ICY,1000,2
111731,IAO,ICY,1000,2
111732,IAO,ICY,1000,2
111733,IAO,ICY,1000,2
111734,IAO,ICY,1000,2
111735,IAO,ICY,1000,2
111736,IAO,ICY,1000,2
111737,IAO,ICY,1000,2
111738,IAO,ICY,1000,2
111739,IAO,ICY,1000,2
111740,IAO,ICY,1000,2
111741,IAO,ICY,1000,2
111742,IAO,ICY,1000,2
111743,IAO,ICY,1000,2
111744,IAO,ICY,1000,2
111745,IAO,ICY,1000,2
111746,IAO,ICY,1000,2
111747,IAO,ICY,1000,2
111748,IAO,ICY,1000,2
111749,IAO,ICY,1000,2
111750,IAO,ICY,1000,2
111751,IAO,ICY,1000,2
111752,IAO,ICY,1000,2
111753,IAO,ICY,1000,2
111754,IAO,ICY,1000,2
111755,IAO,ICY,1000,2
111756,IAO,ICY,1000,2
111757,IAO,ICY,1000,2
111758,IAO,ICY,1000,2
111759,IAO,ICY,1000,2
111760,IAO,ICY,1000,2
111761,IAO,ICY,1000,2
111762,IAO,ICY,1000,2
111763,IAO,ICY,1000,2
111764,IAO,ICY,1000,2
111765,IAO,ICY,1000,2
111766,IAO,ICY,1000,2
111767,IAO,ICY,1000,2
111768,IAO,ICY,1000,2
111769,IAO,ICY,1000,2
111770,IAO,ICY,1000,2
111771,IAO,ICY,1000,2
111772,IAO,ICY,1000,2
111773,IAO,ICY,1000,2
111774,IAO,ICY,1000,2
111775,IAO,ICY,1000,2
111776,IAO,ICY,1000,2
111777,IAO,ICY,1000,2
111778,IAO,ICY,1000,2
111779,IAO,ICY,1000,2
111780,IAO,ICY,1000,2
111781,IAO,ICY,1000,2
111782,IAO,ICY,1000,2
111783,IAO,ICY,1000,2
111784,IAO,ICY,1000,2
111785,IAO,ICY,1000,2
111786,IAO,ICY,1000,2
111787,IAO,ICY,1000,2
111788,IAO,ICY,1000,2
111789,IAO,ICY,1000,2
111790,IAO,ICY,1000,2
111791,IAO,ICY,1000,2
111792,IAO,ICY,1000,2
111793,IAO,ICY,1000,2
111794,IAO,ICY,1000,2
111795,IAO,ICY,1000,2
111796,IAO,ICY,1000,2
111797,IAO,ICY,1000,2
111798,IAO,ICY,1000,2
111799,IAO,ICY,1000,2
111800,IAO,ICY,1000,2
111801,IAO,ICY,1000,2
111802,IAO,ICY,1000,2
111803,IAO,ICY,1000,2
111804,IAO,ICY,1000,2
111805,IAO,ICY,1000,2
111806,IAO,ICY,1000,2
111807,IAO,ICY,1000,2
111808,IAO,ICY,1000,2
111809,IAO,ICY,1000,2
111810,IAO,ICY,1000,2
111811,IAO,ICY,1000,2
111812,IAO,ICY,1000,2
111813,IAO,ICY,1000,2
111814,IAO,ICY,1000,2
111815,IAO,ICY,1000,2
111816,IAO,ICY,1000,2
111817,IAO,ICY,1000,2
111818,IAO,ICY,1000,2
111819,IAO,ICY,1000,2
111820,IAO,ICY,1000,2
111821,IAO,ICY,1000,2
111822,IAO,ICY,1000,2
111823,IAO,ICY,1000,2
111824,IAO,ICY,1000,2
111825,IAO,ICY,1000,2
111826,IAO,ICY,1000,2
111827,IAO,ICY,1000,2
111828,IAO,ICY,1000,2
111829,IAO,ICY,1000,2
111830,IAO,ICY,1000,2
111831,IAO,ICY,1000,2
111832,IAO,ICY,1000,2
111833,IAO,ICY,1000,2
111834,IAO,ICY,1000,2
111835,IAO,ICY,1000,2
111836,IAO,ICY,1000,2
111837,IAO,ICY,1000,2
111838,IAO,ICY,1000,2
111839,IAO,ICY,1000,2
111840,IAO,ICY,1000,2
111841,IAO,ICY,1000,2
111842,IAO,ICY,1000,2
111843,IAO,ICY,1000,2
111844,IAO,ICY,1000,2
111845,IAO,ICY,1000,2
111846,IAO,ICY,1000,2
111847,IAO,ICY,1000,2
111848,IAO,ICY,1000,2
111849,IAO,ICY,1000,2
111850,IAO,ICY,1000,2
111851,IAO,ICY,1000,2
111852,IAO,ICY,1000,2
111853,IAO,ICY,1000,2
111854,IAO,ICY,1000,2
111855,IAO,ICY,1000,2
111856,IAO,ICY,1000,2
111857,IAO,ICY,1000,2
111858,IAO,ICY,1000,2
111859,IAO,ICY,1000,2
111860,IAO,ICY,1000,2
111861,IAO,ICY,1000,2
111862,IAO,ICY,1000,2
111863,IAO,ICY,1000,2
111864,IAO,ICY,1000,2
111865,IAO,ICY,1000,2
111866,IAO,ICY,1000,2
111867,IAO,ICY,1000,2
111868,IAO,ICY,1000,2
111869,IAO,ICY,1000,2
111870,IAO,ICY,1000,2
111871,IAO,ICY,1000,2
111872,IAO,ICY,1000,2
111873,IAO,ICY,1000,2
111874,IAO,ICY,1000,2
111875,IAO,ICY,1000,2
111876,IAO,ICY,1000,2
111877,IAO,ICY,1000,2
111878,IAO,ICY,1000,2
111879,IAO,ICY,1000,2
111880,IAO,ICY,1000,2
111881,IAO,ICY,1000,2
111882,IAO,ICY,1000,2
111883,IAO,ICY,1000,2
111884,IAO,ICY,1000,2
111885,IAO,ICY,1000,2
111886,IAO,ICY,1000,2
111887,IAO,ICY,1000,2
111888,IAO,ICY,1000,2
111889,IAO,ICY,1000,2
111890,IAO,ICY,1000,2
111891,IAO,ICY,1000,2
111892,IAO,ICY,1000,2
111893,IAO,ICY,1000,2
111894,IAO,ICY,1000,2
111895,IAO,ICY,1000,2
111896,IAO,ICY,1000,2
111897,IAO,ICY,1000,2
111898,IAO,ICY,1000,2
111899,IAO,ICY,1000,2
111900,IAO,ICY,1000,2
111901,IAO,ICY,1000,2
111902,IAO,ICY,1000,2
111903,IAO,ICY,1000,2
111904,IAO,ICY,1000,2
111905,IAO,ICY,1000,2
111906,IAO,ICY,1000,2
111907,IAO,ICY,1000,2
111908,IAO,ICY,1000,2
